1960,Femenino,DELLYS,1
1960,Femenino,ROSEBEL,1
1960,Femenino,IRES,1
1960,Femenino,MARILU,1
1960,Femenino,NEIRA,1
1960,Femenino,XANDRA,1
1960,Femenino,SIGRID,1
1960,Femenino,PENELOPE,1
1960,Femenino,ELIZET,1
1960,Femenino,IRIA,1
1960,Femenino,SHILSE,1
1960,Femenino,ANNEE,1
1960,Femenino,MARLEY,1
1960,Femenino,MAIRA,1
1960,Femenino,HIETTA,1
1960,Femenino,SILVIA DE LOS,1
1960,Femenino,IRLA,1
1960,Femenino,FRANCA,1
1960,Femenino,DAYSY,1
1960,Femenino,DUNY,1
1960,Femenino,MARY DEL,1
1960,Femenino,FAUSTA,1
1960,Femenino,GLESSY,1
1960,Femenino,ANTONIO,1
1960,Femenino,MONCIA,1
1960,Femenino,SERENELLA,1
1960,Femenino,CLEMENTINA,1
1960,Femenino,DAYSSI,1
1960,Femenino,ELIZABETTA,1
1960,Femenino,SALVATRICE,1
1960,Femenino,IDEN,1
1960,Femenino,DORELEY,1
1960,Femenino,ARCANGELA,1
1960,Femenino,ESTONIA,1
1960,Femenino,EMILIA DA,1
1960,Femenino,ELIAS,1
1960,Femenino,SHRLEY,1
1960,Femenino,ZUCY,1
1960,Femenino,GENARA,1
1960,Femenino,JANNETTE,1
1960,Femenino,CONSTANCIA DEL,1
1960,Femenino,MALVINA,1
1960,Femenino,KATHERIN,1
1960,Femenino,LENI,1
1960,Femenino,JULIA DE LOS,1
1960,Femenino,DEOLINDA,1
1960,Femenino,ESMERALDA,1
1960,Femenino,CARLOTA,1
1960,Femenino,GUSTAVO,1
1960,Femenino,FLORINDA,1
1960,Femenino,LUCEANA DEL,1
1960,Femenino,NAUSICAA,1
1960,Femenino,DIONICIA,1
1960,Femenino,NIRIA,1
1960,Femenino,JEANNINE,1
1960,Femenino,IVANHA,1
1960,Femenino,CAMILLE,1
1960,Femenino,JACINTA,1
1960,Femenino,GUILLERMA,1
1960,Femenino,JUANITA DEL,1
1960,Femenino,NERIA,1
1960,Femenino,LUTZI,1
1960,Femenino,ROSVITA,1
1960,Femenino,ZUNILDA,1
1960,Femenino,ELIZABEL,1
1960,Femenino,HAYDEE DE,1
1960,Femenino,LISA,1
1960,Femenino,LIESE,1
1960,Femenino,NICOLE,1
1960,Femenino,MAUREEN,1
1960,Femenino,YEANNINE,1
1960,Femenino,ALI,1
1960,Femenino,MARATA,1
1960,Femenino,SOCORRO,1
1960,Femenino,ARLINA,1
1960,Femenino,DERLY,1
1960,Femenino,CARMEN DEL,1
1960,Femenino,CLELIA,1
1960,Femenino,BLANCHE,1
1960,Femenino,GRICEL,1
1960,Femenino,GLACY,1
1960,Femenino,NELREIS,1
1960,Femenino,BOLEMA,1
1960,Femenino,OLIMPIA,1
1960,Femenino,ERZSEBET,1
1960,Femenino,GLENYS,1
1960,Femenino,LETIS,1
1960,Femenino,LILA,1
1960,Femenino,GILLIE,1
1960,Femenino,MARIXA,1
1960,Femenino,ANN,1
1960,Femenino,MARIA DE,1
1960,Femenino,NELBIA,1
1960,Femenino,ANELLA,1
1960,Femenino,ADILIA,1
1960,Femenino,CIRIA,1
1960,Femenino,JESSY,1
1960,Femenino,DIOSA,1
1960,Femenino,CHARO,1
1960,Femenino,MILDA,1
1960,Femenino,TACUBI,1
1960,Femenino,NATACHA,1
1960,Femenino,ANGIOLINA,1
1960,Femenino,ANAELA,1
1960,Femenino,ALICIA DE,1
1960,Femenino,FAUSTINA,1
1960,Femenino,IBERICA,1
1960,Femenino,LOISA,1
1960,Femenino,GRISELE,1
1960,Femenino,SOLITA,1
1960,Femenino,MELECIA,1
1960,Femenino,CRISTIANS,1
1960,Femenino,MIRZA,1
1960,Femenino,YANA,1
1960,Femenino,ALBANA,1
1960,Femenino,ADELINA,1
1960,Femenino,INGA,1
1960,Femenino,ENSI,1
1960,Femenino,MARIANE,1
1960,Femenino,ALI DE,1
1960,Femenino,GRICELDA,1
1960,Femenino,SINDIA,1
1960,Femenino,MARELMA,1
1960,Femenino,AUXILIADORA,1
1960,Femenino,OCTAVIA,1
1960,Femenino,CHERY,1
1960,Femenino,DIONISIA,1
1960,Femenino,ESTER DE,1
1960,Femenino,CARMEN DE,1
1960,Femenino,NUNZIA,1
1960,Femenino,BLANDINA,1
1960,Femenino,NIEVES DE,1
1960,Femenino,TELESMA,1
1960,Femenino,FRANCISCO,1
1960,Femenino,BELQUIS,1
1960,Femenino,YITSEL,1
1960,Femenino,ANNABELL,1
1960,Femenino,ALEXANDRA,1
1960,Femenino,VANINA,1
1960,Femenino,ALESSANDRA,1
1960,Femenino,SHEYLA,1
1960,Femenino,MARIO,1
1960,Femenino,CELSY DEL,1
1960,Femenino,ELLA,1
1960,Femenino,ISABEL DE LOURDES,1
1960,Femenino,NALLY,1
1960,Femenino,LEONIDES,1
1960,Femenino,NICOLASA,1
1960,Femenino,ESTRELLITA,1
1960,Femenino,ODILMA,1
1960,Femenino,VALENTINA,1
1960,Femenino,IHARA,1
1960,Femenino,AYCER,1
1960,Femenino,BLANQUITA,1
1960,Femenino,ASUNCION,1
1960,Femenino,ELISET,1
1960,Femenino,GIANNA,1
1960,Femenino,CLAUDIA DEL,1
1960,Femenino,GRACY,1
1960,Femenino,SORANGEL,1
1960,Femenino,HELENE,1
1960,Femenino,IRASEMA,1
1960,Femenino,COLOMBA,1
1960,Femenino,LUCERO,1
1960,Femenino,HERMEN,1
1960,Femenino,MARIAN,1
1960,Femenino,KIRSTEN,1
1960,Femenino,CARINNA,1
1960,Femenino,LEA,1
1960,Femenino,MAYITA,1
1960,Femenino,SORLANGE,1
1960,Femenino,NARDA,1
1960,Femenino,FERNANDO,1
1960,Femenino,MAURA,1
1960,Femenino,MARGUEMIL,1
1960,Femenino,HERMIS,1
1960,Femenino,TEMY,1
1960,Femenino,ENCARNACION,1
1960,Femenino,GRAZIELLA DEL,1
1960,Femenino,TANIA,1
1960,Femenino,ROCIO DEL,1
1960,Femenino,GIRMA,1
1960,Femenino,EDYTH,1
1960,Femenino,NURYMAR,1
1960,Femenino,DONETA,1
1960,Femenino,YUDITH,1
1960,Femenino,MARGOT DEL,1
1960,Femenino,ORQUIDEA,1
1960,Femenino,ELDER,1
1960,Femenino,DOLLY,1
1960,Femenino,EDIT,1
1960,Femenino,MARILIN DE,1
1960,Femenino,CHRYSTIN,1
1960,Femenino,ROSSE,1
1960,Femenino,EFIGENIA,1
1960,Femenino,DELMA,1
1960,Femenino,TEREZA,1
1960,Femenino,ACELI,1
1960,Femenino,LILI,1
1960,Femenino,ECILDA,1
1960,Femenino,ADELAIDA,1
1960,Femenino,ANNIE,1
1960,Femenino,MYLENE,1
1960,Femenino,JASMIN,1
1960,Femenino,MIRSA,1
1960,Femenino,MARIANNE,1
1960,Femenino,NARA,1
1960,Femenino,STELLA DEL,1
1960,Femenino,SORAIA,1
1960,Femenino,FRYDDA,1
1960,Femenino,ERMITAS,1
1960,Femenino,INGE,1
1960,Femenino,ZORA,1
1960,Femenino,EMITA,1
1960,Femenino,JULIANA,1
1960,Femenino,MARINELLA,1
